0.3000000000,0.2335719136,0.1513986757
0.3500000000,0.2322612654,0.1105928286
0.4000000000,0.2309396605,0.0535007496
0.4500000000,0.2294367284,0.0153548226
0.5000000000,0.2283859311,0.0022072297
0.5500000000,0.2269725800,0.0000858378
0.6000000000,0.2256819504,0.0000003604
0.6500000000,0.2243627784,0.0000000408
