0.5000000000,0.2284273148,0.1436156922
0.5500000000,0.2270626543,0.1033583208
0.6000000000,0.2257513889,0.0546976512
0.6500000000,0.2241645062,0.0109364068
0.7000000000,0.2231477160,0.0010279860
0.7500000000,0.2218212963,0.0000353990
0.8000000000,0.2204355834,0.0000008060
0.8500000000,0.2191137515,0.0000000728
